domain,split,row_kind,control,control_value,score_mode,ablation,eta,confidence_weight,weight_boundary,weight_calibration_gap,weight_evidence,weight_grid_label,expected_events,expected_candidates_per_event,expected_candidate_key_count,tie_break_seed,candidate_key_count,score_key_count,score_coverage_rate,missing_score_keys,extra_score_keys,duplicate_score_keys,invalid_scores,blank_score_keys,audit_ok,score_degeneracy_event_count,constant_score_event_count,constant_score_event_rate,max_constant_event_rate,mean_unique_scores_per_event,min_unique_scores_per_event,tie_pair_count,total_score_pair_count,tie_pair_rate,max_tie_pair_rate,degeneracy_audit_ok,sample_count,parse_success_rate,avg_latency,avg_confidence,avg_candidates,MRR,out_of_candidate_rate,HR@5,NDCG@5,coverage@5,head_exposure_ratio@5,longtail_coverage@5,HR@10,NDCG@10,coverage@10,head_exposure_ratio@10,longtail_coverage@10,HR@20,NDCG@20,coverage@20,head_exposure_ratio@20,longtail_coverage@20,metric_name,metric_value,candidate_rows_for_value
toys,test,main_control,weight_grid_label,"0.7,0.2,0.1",full,full,1.0,0.7,0.7,0.2,0.1,"0.7,0.2,0.1",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,8,0.0008,0.02,9.4658,1,15992136,50500000,0.3166759603960396,0.7,True,10000,1.0,0.0,-1.0,101.0,0.2511038788606508,0.0,0.3154,0.244932121025743,0.1388387874563803,0.74048,0.0499976070066844,0.3988,0.2717642245693846,0.2294687469095395,0.74173,0.0977458002967311,0.5138,0.3006160651533274,0.3655384818245607,0.73876,0.1907694271174002,NDCG@10,0.2717642245693846,1
toys,valid,main_control,eta,0,full,full,0.0,0.7,0.5,0.3,0.2,"0.5,0.3,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,24,0.0024,0.02,6.5415,1,20663350,50500000,0.4091752475247525,0.7,True,10000,1.0,0.0,-1.0,101.0,0.2564777725824838,0.0,0.3198,0.2506725074987513,0.1416254709481992,0.7279,0.0534254388744533,0.3992,0.2761597256884124,0.2347803182457444,0.73144,0.103048355409088,0.51,0.3039719208999792,0.3760624262122359,0.730265,0.1989352937448507,NDCG@10,0.2761597256884124,1
toys,valid,main_control,eta,0.25,full,full,0.25,0.7,0.5,0.3,0.2,"0.5,0.3,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,24,0.0024,0.02,8.133,1,20116950,50500000,0.3983554455445544,0.7,True,10000,1.0,0.0,-1.0,101.0,0.2565321882040433,0.0,0.3206,0.251023616981666,0.1415266952959271,0.72912,0.0532670004436276,0.3993,0.2762755062764706,0.2349731659477994,0.73186,0.1028423854490145,0.5071,0.3033448713132242,0.376579822486042,0.730595,0.1989669814310159,NDCG@10,0.2762755062764706,1
toys,valid,main_control,eta,0.5,full,full,0.5,0.7,0.5,0.3,0.2,"0.5,0.3,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,24,0.0024,0.02,8.133,1,20116950,50500000,0.3983554455445544,0.7,True,10000,1.0,0.0,-1.0,101.0,0.2565321882040433,0.0,0.3206,0.251023616981666,0.1415266952959271,0.72912,0.0532670004436276,0.3993,0.2762755062764706,0.2349731659477994,0.73186,0.1028423854490145,0.5071,0.3033448713132242,0.376579822486042,0.730595,0.1989669814310159,NDCG@10,0.2762755062764706,1
toys,valid,main_control,eta,1,full,full,1.0,0.7,0.5,0.3,0.2,"0.5,0.3,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,24,0.0024,0.02,8.133,1,20116950,50500000,0.3983554455445544,0.7,True,10000,1.0,0.0,-1.0,101.0,0.25652385487071,0.0,0.3206,0.2510166846374734,0.1415266952959271,0.72912,0.0532670004436276,0.3993,0.2762685739322779,0.2349731659477994,0.73186,0.1028423854490145,0.5071,0.3033379389690315,0.376579822486042,0.730595,0.1989669814310159,NDCG@10,0.2762685739322779,1
toys,valid,main_control,eta,2,full,full,2.0,0.7,0.5,0.3,0.2,"0.5,0.3,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,24,0.0024,0.02,8.133,1,20116950,50500000,0.3983554455445544,0.7,True,10000,1.0,0.0,-1.0,101.0,0.2550674847149297,0.0,0.3179,0.2492339793752984,0.1420440915697332,0.72982,0.0532194689143798,0.3959,0.2743148705246753,0.2357586675634868,0.73233,0.1031117307814183,0.5037,0.3013573979299723,0.3789034021156804,0.729985,0.199901768172888,NDCG@10,0.2743148705246753,1
toys,valid,main_control,eta,4,full,full,4.0,0.7,0.5,0.3,0.2,"0.5,0.3,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,24,0.0024,0.02,8.133,1,20116950,50500000,0.3983554455445544,0.7,True,10000,1.0,0.0,-1.0,101.0,0.2237549938243787,0.0,0.2588,0.212261231748895,0.1517335126973749,0.72224,0.0568160212941251,0.3181,0.2312693695364254,0.2557677925523158,0.71724,0.1131408834526902,0.4223,0.2573316281314583,0.4056904182913693,0.71451,0.2210691425312123,NDCG@10,0.2312693695364254,1
toys,valid,main_control,weight_grid_label,"0.33,0.33,0.34",full,full,1.0,0.7,0.33,0.33,0.34,"0.33,0.33,0.34",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,24,0.0024,0.02,8.133,1,20116950,50500000,0.3983554455445544,0.7,True,10000,1.0,0.0,-1.0,101.0,0.2562033693431657,0.0,0.3205,0.2507428705881877,0.1415266952959271,0.7291,0.0532828442867101,0.3993,0.2760268966993909,0.2349731659477994,0.73186,0.1028423854490145,0.5071,0.3030958213808244,0.376579822486042,0.730595,0.1989669814310159,NDCG@10,0.2760268966993909,1
toys,valid,main_control,weight_grid_label,"0.4,0.2,0.4",full,full,1.0,0.7,0.4,0.2,0.4,"0.4,0.2,0.4",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,24,0.0024,0.02,8.133,1,20116950,50500000,0.3983554455445544,0.7,True,10000,1.0,0.0,-1.0,101.0,0.2562224169622132,0.0,0.3206,0.2507928705881877,0.1415313988984163,0.7291,0.0532670004436276,0.3993,0.2760435633660575,0.2349872767552668,0.73186,0.1028265416059319,0.5071,0.3031124880474911,0.376579822486042,0.7306,0.1989669814310159,NDCG@10,0.2760435633660575,1
toys,valid,main_control,weight_grid_label,"0.4,0.4,0.2",full,full,1.0,0.7,0.4,0.4,0.2,"0.4,0.4,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,24,0.0024,0.02,8.0475,1,20120265,50500000,0.3984210891089109,0.7,True,10000,1.0,0.0,-1.0,101.0,0.25657385487071,0.0,0.3206,0.2510535916621162,0.1415266952959271,0.72912,0.0532670004436276,0.3993,0.2763054809569207,0.2349731659477994,0.73186,0.1028423854490145,0.5071,0.3033748459936744,0.376579822486042,0.730595,0.1989669814310159,NDCG@10,0.2763054809569207,1
toys,valid,main_control,weight_grid_label,"0.5,0.3,0.2",full,full,1.0,0.7,0.5,0.3,0.2,"0.5,0.3,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,24,0.0024,0.02,8.133,1,20116950,50500000,0.3983554455445544,0.7,True,10000,1.0,0.0,-1.0,101.0,0.25652385487071,0.0,0.3206,0.2510166846374734,0.1415266952959271,0.72912,0.0532670004436276,0.3993,0.2762685739322779,0.2349731659477994,0.73186,0.1028423854490145,0.5071,0.3033379389690315,0.376579822486042,0.730595,0.1989669814310159,NDCG@10,0.2762685739322779,1
toys,valid,main_control,weight_grid_label,"0.7,0.2,0.1",full,full,1.0,0.7,0.7,0.2,0.1,"0.7,0.2,0.1",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,24,0.0024,0.02,8.0475,1,20120265,50500000,0.3984210891089109,0.7,True,10000,1.0,0.0,-1.0,101.0,0.2565530716247386,0.0,0.3205,0.2510149063813928,0.1415172880909488,0.72918,0.0532194689143798,0.3991,0.2762317652862066,0.2349637587428211,0.73186,0.1027631662336016,0.5071,0.3033521476536041,0.3766127477034661,0.730585,0.1990303568033462,NDCG@10,0.2762317652862066,1
