domain,method,kind,rank_by_NDCG@10,HR@5,HR@10,HR@20,NDCG@5,NDCG@10,NDCG@20,MRR,sample_count,avg_candidates,score_coverage_rate,ranking_events,total_candidates,matched_candidates,scores_csv_lines,predictions_jsonl_lines,predictions_jsonl_line_source,ranking_eval_records_csv_lines,status_label,artifact_class,implementation_status,blocker_count,blockers_json,comparison_variant,official_repo,pinned_commit,baseline_hyperparameter_source,test_set_model_selection_allowed,primary_gate_json,comparison_csv,paired_tests_csv,paired_summary_json,claim_gate,gate_ok,ccrp_rank1_all_metrics,paired_positive_holm_significant_count,paired_all_positive_holm_significant,min_delta,min_ci_low,max_holm_p_value,local_evidence_dir,fairness_provenance_path,server_final_evidence_audit_path,server_large_artifact_manifest_path,light_evidence_sync_manifest_path,local_light_evidence_audit_path,score_audit_json_path,score_audit_txt_path,run_summary_json_path,official_light_package_ok,local_server_evidence_consistency_ok,ccrp_report_path,ccrp_user_ranks_path,local_ccrp_summary_path,local_ccrp_eval_path,local_ccrp_metrics_path,local_ccrp_coverage_path,ccrp_local_event_restat_ready,table_eligibility,row_warnings
toys,llmemb,official_baseline,2,0.2499,0.3505,0.4866,0.17252113274887534,0.20485045979333913,0.23905481091819092,0.1813804118284203,10000,101.0,1.0,10000,1010000,1010000,1010001,10000,,10001,same_schema_external_baseline,completed_result,official_completed,0,[],official_code_qwen3base_default_hparams_declared_adaptation,https://github.com/Applied-Machine-Learning-Lab/LLMEmb,3458a5e225062e94b4f1a01e41f3ec82089f0407,official_default_or_recommended,False,outputs/summary/toys_official_gate_final_20260602_1900.json,outputs/summary/toys_official_ccrp_20260602_1900_comparison.csv,outputs/summary/toys_official_ccrp_20260602_1900_paired_tests.csv,outputs/summary/toys_official_ccrp_20260602_1900_paired_summary.json,toys_domain_pass,True,True,56,True,0.0193,0.008297500000000001,0.0004061119980698498,outputs/baselines/official_adapters/toys_large10000_100neg_llmemb_official_qwen3base_same_candidate,outputs\baselines\official_adapters\toys_large10000_100neg_llmemb_official_qwen3base_same_candidate\fairness_provenance.json,outputs\baselines\official_adapters\toys_large10000_100neg_llmemb_official_qwen3base_same_candidate\server_final_evidence_audit.json,outputs\baselines\official_adapters\toys_large10000_100neg_llmemb_official_qwen3base_same_candidate\server_large_artifact_manifest.json,outputs\baselines\official_adapters\toys_large10000_100neg_llmemb_official_qwen3base_same_candidate\light_evidence_sync_manifest.json,outputs\baselines\official_adapters\toys_large10000_100neg_llmemb_official_qwen3base_same_candidate\local_light_evidence_audit.json,outputs\baselines\official_adapters\toys_large10000_100neg_llmemb_official_qwen3base_same_candidate\llmemb_official_score_audit.json,outputs\baselines\official_adapters\toys_large10000_100neg_llmemb_official_qwen3base_same_candidate\llmemb_same_candidate_score_audit.txt,outputs\baselines\official_adapters\toys_large10000_100neg_llmemb_official_qwen3base_same_candidate\llmemb_official_run_summary.json,True,True,,,,,,,,main_official_comparison_eligible,
toys,llm2rec_sasrec,official_baseline,3,0.2202,0.3172,0.4652,0.14756918078181372,0.17887285724512209,0.2160926282622066,0.15921596430464027,10000,101.0,1.0,10000,1010000,1010000,1010001,10000,,10001,same_schema_external_baseline,completed_result,official_completed,0,[],official_code_qwen3base_default_hparams_declared_adaptation,https://github.com/HappyPointer/LLM2Rec,73b481f710f67166ab958f4985d27b27fb410871,official_default_or_recommended,False,outputs/summary/toys_official_gate_final_20260602_1900.json,outputs/summary/toys_official_ccrp_20260602_1900_comparison.csv,outputs/summary/toys_official_ccrp_20260602_1900_paired_tests.csv,outputs/summary/toys_official_ccrp_20260602_1900_paired_summary.json,toys_domain_pass,True,True,56,True,0.0193,0.008297500000000001,0.0004061119980698498,outputs/baselines/official_adapters/toys_large10000_100neg_llm2rec_sasrec_official_qwen3base_same_candidate,outputs\baselines\official_adapters\toys_large10000_100neg_llm2rec_sasrec_official_qwen3base_same_candidate\fairness_provenance.json,outputs\baselines\official_adapters\toys_large10000_100neg_llm2rec_sasrec_official_qwen3base_same_candidate\server_final_evidence_audit.json,outputs\baselines\official_adapters\toys_large10000_100neg_llm2rec_sasrec_official_qwen3base_same_candidate\server_large_artifact_manifest.json,outputs\baselines\official_adapters\toys_large10000_100neg_llm2rec_sasrec_official_qwen3base_same_candidate\light_evidence_sync_manifest.json,outputs\baselines\official_adapters\toys_large10000_100neg_llm2rec_sasrec_official_qwen3base_same_candidate\local_light_evidence_audit.json,outputs\baselines\official_adapters\toys_large10000_100neg_llm2rec_sasrec_official_qwen3base_same_candidate\llm2rec_official_score_audit.json,outputs\baselines\official_adapters\toys_large10000_100neg_llm2rec_sasrec_official_qwen3base_same_candidate\llm2rec_sasrec_same_candidate_score_audit.txt,outputs\baselines\official_adapters\toys_large10000_100neg_llm2rec_sasrec_official_qwen3base_same_candidate\llm2rec_official_run_summary.json,True,True,,,,,,,,main_official_comparison_eligible,
toys,irllrec_intent,official_baseline,4,0.1565,0.2293,0.4098,0.11049209461545026,0.13380144693674725,0.17858514717923157,0.1311986744710446,10000,101.0,1.0,10000,1010000,1010000,1010001,10000,,10001,same_schema_external_baseline,completed_result,official_completed,0,[],official_code_qwen3base_default_hparams_declared_adaptation,https://github.com/wangyu0627/IRLLRec,ee8330b456e568f87869ec6c0c553c55d43fce6e,official_default_or_recommended,False,outputs/summary/toys_official_gate_final_20260602_1900.json,outputs/summary/toys_official_ccrp_20260602_1900_comparison.csv,outputs/summary/toys_official_ccrp_20260602_1900_paired_tests.csv,outputs/summary/toys_official_ccrp_20260602_1900_paired_summary.json,toys_domain_pass,True,True,56,True,0.0193,0.008297500000000001,0.0004061119980698498,outputs/baselines/official_adapters/toys_large10000_100neg_irllrec_intent_official_qwen3base_same_candidate,outputs\baselines\official_adapters\toys_large10000_100neg_irllrec_intent_official_qwen3base_same_candidate\fairness_provenance.json,outputs\baselines\official_adapters\toys_large10000_100neg_irllrec_intent_official_qwen3base_same_candidate\server_final_evidence_audit.json,outputs\baselines\official_adapters\toys_large10000_100neg_irllrec_intent_official_qwen3base_same_candidate\server_large_artifact_manifest.json,outputs\baselines\official_adapters\toys_large10000_100neg_irllrec_intent_official_qwen3base_same_candidate\light_evidence_sync_manifest.json,outputs\baselines\official_adapters\toys_large10000_100neg_irllrec_intent_official_qwen3base_same_candidate\local_light_evidence_audit.json,outputs\baselines\official_adapters\toys_large10000_100neg_irllrec_intent_official_qwen3base_same_candidate\irllrec_official_score_audit.json,outputs\baselines\official_adapters\toys_large10000_100neg_irllrec_intent_official_qwen3base_same_candidate\irllrec_intent_same_candidate_score_audit.txt,outputs\baselines\official_adapters\toys_large10000_100neg_irllrec_intent_official_qwen3base_same_candidate\irllrec_official_run_summary.json,True,True,,,,,,,,main_official_comparison_eligible,
toys,rlmrec_graphcl,official_baseline,5,0.1281,0.1885,0.305,0.08716027936492049,0.10650871155525234,0.1353997243006345,0.1058452782968119,10000,101.0,1.0,10000,1010000,1010000,1010001,10000,,10001,same_schema_external_baseline,completed_result,official_completed,0,[],official_code_qwen3base_default_hparams_declared_adaptation,https://github.com/HKUDS/RLMRec,22413752246de3dee8ab0d509f7f7a8889080f95,official_default_or_recommended,False,outputs/summary/toys_official_gate_final_20260602_1900.json,outputs/summary/toys_official_ccrp_20260602_1900_comparison.csv,outputs/summary/toys_official_ccrp_20260602_1900_paired_tests.csv,outputs/summary/toys_official_ccrp_20260602_1900_paired_summary.json,toys_domain_pass,True,True,56,True,0.0193,0.008297500000000001,0.0004061119980698498,outputs/baselines/official_adapters/toys_large10000_100neg_rlmrec_graphcl_official_qwen3base_same_candidate,outputs\baselines\official_adapters\toys_large10000_100neg_rlmrec_graphcl_official_qwen3base_same_candidate\fairness_provenance.json,outputs\baselines\official_adapters\toys_large10000_100neg_rlmrec_graphcl_official_qwen3base_same_candidate\server_final_evidence_audit.json,outputs\baselines\official_adapters\toys_large10000_100neg_rlmrec_graphcl_official_qwen3base_same_candidate\server_large_artifact_manifest.json,outputs\baselines\official_adapters\toys_large10000_100neg_rlmrec_graphcl_official_qwen3base_same_candidate\light_evidence_sync_manifest.json,outputs\baselines\official_adapters\toys_large10000_100neg_rlmrec_graphcl_official_qwen3base_same_candidate\local_light_evidence_audit.json,outputs\baselines\official_adapters\toys_large10000_100neg_rlmrec_graphcl_official_qwen3base_same_candidate\rlmrec_official_score_audit.json,outputs\baselines\official_adapters\toys_large10000_100neg_rlmrec_graphcl_official_qwen3base_same_candidate\rlmrec_graphcl_same_candidate_score_audit.txt,outputs\baselines\official_adapters\toys_large10000_100neg_rlmrec_graphcl_official_qwen3base_same_candidate\rlmrec_official_run_summary.json,True,True,,,,,,,,main_official_comparison_eligible,
toys,proex_profile,official_baseline,6,0.0895,0.1615,0.3017,0.05814121436501742,0.0810170703641553,0.11607709818340409,0.08121671352544661,10000,101.0,1.0,10000,1010000,1010000,1010001,10000,,10001,same_schema_external_baseline,completed_result,official_completed,0,[],official_code_qwen3base_default_hparams_declared_adaptation,https://github.com/BlueGhostYi/ProRec,48a3a3d5075c1112c793b9bfc78de9a8b000ffe2,official_default_or_recommended,False,outputs/summary/toys_official_gate_final_20260602_1900.json,outputs/summary/toys_official_ccrp_20260602_1900_comparison.csv,outputs/summary/toys_official_ccrp_20260602_1900_paired_tests.csv,outputs/summary/toys_official_ccrp_20260602_1900_paired_summary.json,toys_domain_pass,True,True,56,True,0.0193,0.008297500000000001,0.0004061119980698498,outputs/baselines/official_adapters/toys_large10000_100neg_proex_profile_official_qwen3base_same_candidate,outputs\baselines\official_adapters\toys_large10000_100neg_proex_profile_official_qwen3base_same_candidate\fairness_provenance.json,outputs\baselines\official_adapters\toys_large10000_100neg_proex_profile_official_qwen3base_same_candidate\server_final_evidence_audit.json,outputs\baselines\official_adapters\toys_large10000_100neg_proex_profile_official_qwen3base_same_candidate\server_large_artifact_manifest.json,outputs\baselines\official_adapters\toys_large10000_100neg_proex_profile_official_qwen3base_same_candidate\light_evidence_sync_manifest.json,outputs\baselines\official_adapters\toys_large10000_100neg_proex_profile_official_qwen3base_same_candidate\local_light_evidence_audit.json,outputs\baselines\official_adapters\toys_large10000_100neg_proex_profile_official_qwen3base_same_candidate\proex_official_score_audit.json,outputs\baselines\official_adapters\toys_large10000_100neg_proex_profile_official_qwen3base_same_candidate\proex_profile_same_candidate_score_audit.txt,outputs\baselines\official_adapters\toys_large10000_100neg_proex_profile_official_qwen3base_same_candidate\proex_official_run_summary.json,True,True,,,,,,,,main_official_comparison_eligible,
toys,promax_profile,official_baseline,7,0.092,0.1435,0.2416,0.06289618254810066,0.07937554863319266,0.10387644003990415,0.08184625622431366,10000,101.0,1.0,10000,1010000,1010000,1010001,10000,,10001,same_schema_external_baseline,completed_result,official_completed,0,[],official_code_qwen3base_default_hparams_declared_adaptation,https://github.com/BlueGhostYi/ProRec,48a3a3d5075c1112c793b9bfc78de9a8b000ffe2,official_default_or_recommended,False,outputs/summary/toys_official_gate_final_20260602_1900.json,outputs/summary/toys_official_ccrp_20260602_1900_comparison.csv,outputs/summary/toys_official_ccrp_20260602_1900_paired_tests.csv,outputs/summary/toys_official_ccrp_20260602_1900_paired_summary.json,toys_domain_pass,True,True,56,True,0.0193,0.008297500000000001,0.0004061119980698498,outputs/baselines/official_adapters/toys_large10000_100neg_promax_profile_official_qwen3base_same_candidate,outputs\baselines\official_adapters\toys_large10000_100neg_promax_profile_official_qwen3base_same_candidate\fairness_provenance.json,outputs\baselines\official_adapters\toys_large10000_100neg_promax_profile_official_qwen3base_same_candidate\server_final_evidence_audit.json,outputs\baselines\official_adapters\toys_large10000_100neg_promax_profile_official_qwen3base_same_candidate\server_large_artifact_manifest.json,outputs\baselines\official_adapters\toys_large10000_100neg_promax_profile_official_qwen3base_same_candidate\light_evidence_sync_manifest.json,outputs\baselines\official_adapters\toys_large10000_100neg_promax_profile_official_qwen3base_same_candidate\local_light_evidence_audit.json,outputs\baselines\official_adapters\toys_large10000_100neg_promax_profile_official_qwen3base_same_candidate\promax_official_score_audit.json,outputs\baselines\official_adapters\toys_large10000_100neg_promax_profile_official_qwen3base_same_candidate\promax_profile_same_candidate_score_audit.txt,outputs\baselines\official_adapters\toys_large10000_100neg_promax_profile_official_qwen3base_same_candidate\promax_official_run_summary.json,True,True,,,,,,,,main_official_comparison_eligible,
toys,llmesr_sasrec,official_baseline,8,0.0637,0.1172,0.2203,0.037504900117522603,0.05456849726033091,0.08036871527121746,0.05844977379835533,10000,101.0,1.0,10000,1010000,1010000,1010001,10000,,10001,same_schema_external_baseline,completed_result,official_completed,0,[],official_code_qwen3base_default_hparams_declared_adaptation,https://github.com/Applied-Machine-Learning-Lab/LLM-ESR,e5dc388c12509c88c65536ecd8d231325993d4ef,official_default_or_recommended,False,outputs/summary/toys_official_gate_final_20260602_1900.json,outputs/summary/toys_official_ccrp_20260602_1900_comparison.csv,outputs/summary/toys_official_ccrp_20260602_1900_paired_tests.csv,outputs/summary/toys_official_ccrp_20260602_1900_paired_summary.json,toys_domain_pass,True,True,56,True,0.0193,0.008297500000000001,0.0004061119980698498,outputs/baselines/official_adapters/toys_large10000_100neg_llmesr_sasrec_official_qwen3base_same_candidate,outputs\baselines\official_adapters\toys_large10000_100neg_llmesr_sasrec_official_qwen3base_same_candidate\fairness_provenance.json,outputs\baselines\official_adapters\toys_large10000_100neg_llmesr_sasrec_official_qwen3base_same_candidate\server_final_evidence_audit.json,outputs\baselines\official_adapters\toys_large10000_100neg_llmesr_sasrec_official_qwen3base_same_candidate\server_large_artifact_manifest.json,outputs\baselines\official_adapters\toys_large10000_100neg_llmesr_sasrec_official_qwen3base_same_candidate\light_evidence_sync_manifest.json,outputs\baselines\official_adapters\toys_large10000_100neg_llmesr_sasrec_official_qwen3base_same_candidate\local_light_evidence_audit.json,outputs\baselines\official_adapters\toys_large10000_100neg_llmesr_sasrec_official_qwen3base_same_candidate\llmesr_official_score_audit.json,outputs\baselines\official_adapters\toys_large10000_100neg_llmesr_sasrec_official_qwen3base_same_candidate\llmesr_sasrec_same_candidate_score_audit.txt,outputs\baselines\official_adapters\toys_large10000_100neg_llmesr_sasrec_official_qwen3base_same_candidate\llmesr_official_run_summary.json,True,True,,,,,,,,main_official_comparison_eligible,
toys,elmrec_graph,official_baseline,9,0.0545,0.1043,0.2013,0.03259298673054039,0.04856005753116526,0.072780391578795,0.05431081812612059,10000,101.0,1.0,10000,1010000,1010000,1010001,10000,,10001,same_schema_external_baseline,completed_result,official_completed,0,[],official_code_qwen3base_default_hparams_declared_adaptation,https://github.com/WangXFng/ELMRec,b28c4f786d89fb8473ab358e12a882b30259f627,official_default_or_recommended,False,outputs/summary/toys_official_gate_final_20260602_1900.json,outputs/summary/toys_official_ccrp_20260602_1900_comparison.csv,outputs/summary/toys_official_ccrp_20260602_1900_paired_tests.csv,outputs/summary/toys_official_ccrp_20260602_1900_paired_summary.json,toys_domain_pass,True,True,56,True,0.0193,0.008297500000000001,0.0004061119980698498,outputs/baselines/official_adapters/toys_large10000_100neg_elmrec_graph_official_qwen3base_same_candidate,outputs\baselines\official_adapters\toys_large10000_100neg_elmrec_graph_official_qwen3base_same_candidate\fairness_provenance.json,outputs\baselines\official_adapters\toys_large10000_100neg_elmrec_graph_official_qwen3base_same_candidate\server_final_evidence_audit.json,outputs\baselines\official_adapters\toys_large10000_100neg_elmrec_graph_official_qwen3base_same_candidate\server_large_artifact_manifest.json,outputs\baselines\official_adapters\toys_large10000_100neg_elmrec_graph_official_qwen3base_same_candidate\light_evidence_sync_manifest.json,outputs\baselines\official_adapters\toys_large10000_100neg_elmrec_graph_official_qwen3base_same_candidate\local_light_evidence_audit.json,outputs\baselines\official_adapters\toys_large10000_100neg_elmrec_graph_official_qwen3base_same_candidate\elmrec_official_score_audit.json,outputs\baselines\official_adapters\toys_large10000_100neg_elmrec_graph_official_qwen3base_same_candidate\elmrec_graph_same_candidate_score_audit.txt,outputs\baselines\official_adapters\toys_large10000_100neg_elmrec_graph_official_qwen3base_same_candidate\elmrec_official_run_summary.json,True,True,,,,,,,,main_official_comparison_eligible,
home,ccrp_v3_qwen3base_pointwise,internal_method,1,0.1561,0.2264,0.3505,0.10978017620744406,0.13239420796539653,0.16351113583680343,0.1259477884601691,10000,101.0,1.0,10000,1010000,1010000,1010001,10000,file,10001,same_schema_internal_method,completed_result,internal_completed,0,[],same_schema_internal_method,,,,,outputs/summary/home_official_ccrp_gate_20260604.json,outputs/summary/home_official_ccrp_20260604_comparison.csv,outputs/summary/home_official_ccrp_20260604_paired_tests.csv,outputs/summary/home_official_ccrp_20260604_paired_summary.json,home_domain_pass,True,True,56,True,0.0336,0.0216,1.0216927255359559e-08,,,,,,,,,,,,outputs\home_large10000_100neg_ccrp_v3\report.json,outputs\home_large10000_100neg_ccrp_v3\user_ranks.jsonl,outputs\home_large10000_100neg_ccrp_v3_qwen3base_pointwise_same_candidate\tables\same_candidate_external_baseline_summary.csv,outputs\home_large10000_100neg_ccrp_v3_qwen3base_pointwise_same_candidate\tables\ranking_eval_records.csv,outputs\home_large10000_100neg_ccrp_v3_qwen3base_pointwise_same_candidate\tables\ranking_metrics.csv,outputs\home_large10000_100neg_ccrp_v3_qwen3base_pointwise_same_candidate\tables\external_score_coverage.csv,True,main_internal_comparison_compact_certificate,
home,llmemb,official_baseline,2,0.1079,0.1856,0.3169,0.06899578967097944,0.09390612986107003,0.12674255822842873,0.09012268660291178,10000,101.0,1.0,10000,1010000,1010000,1010001,10000,server_final_evidence_audit,10001,same_schema_external_baseline,completed_result,official_completed,0,[],official_code_qwen3base_default_hparams_declared_adaptation,https://github.com/Applied-Machine-Learning-Lab/LLMEmb,3458a5e225062e94b4f1a01e41f3ec82089f0407,official_default_or_recommended,False,outputs/summary/home_official_ccrp_gate_20260604.json,outputs/summary/home_official_ccrp_20260604_comparison.csv,outputs/summary/home_official_ccrp_20260604_paired_tests.csv,outputs/summary/home_official_ccrp_20260604_paired_summary.json,home_domain_pass,True,True,56,True,0.0336,0.0216,1.0216927255359559e-08,outputs/baselines/official_adapters/home_large10000_100neg_llmemb_official_qwen3base_same_candidate,outputs\baselines\official_adapters\home_large10000_100neg_llmemb_official_qwen3base_same_candidate\fairness_provenance.json,outputs\baselines\official_adapters\home_large10000_100neg_llmemb_official_qwen3base_same_candidate\server_final_evidence_audit.json,outputs\baselines\official_adapters\home_large10000_100neg_llmemb_official_qwen3base_same_candidate\server_large_artifact_manifest.json,outputs\baselines\official_adapters\home_large10000_100neg_llmemb_official_qwen3base_same_candidate\light_evidence_sync_manifest.json,outputs\baselines\official_adapters\home_large10000_100neg_llmemb_official_qwen3base_same_candidate\local_light_evidence_audit.json,outputs\baselines\official_adapters\home_large10000_100neg_llmemb_official_qwen3base_same_candidate\llmemb_official_score_audit.json,outputs\baselines\official_adapters\home_large10000_100neg_llmemb_official_qwen3base_same_candidate\llmemb_same_candidate_score_audit.txt,outputs\baselines\official_adapters\home_large10000_100neg_llmemb_official_qwen3base_same_candidate\llmemb_official_run_summary.json,True,True,,,,,,,,main_official_comparison_eligible,
home,irllrec_intent,official_baseline,3,0.0821,0.1443,0.2878,0.05108975290090002,0.07089752436733526,0.10662011242627112,0.07424325424843974,10000,101.0,1.0,10000,1010000,1010000,1010001,10000,server_final_evidence_audit,10001,same_schema_external_baseline,completed_result,official_completed,0,[],official_code_qwen3base_default_hparams_declared_adaptation,https://github.com/wangyu0627/IRLLRec,ee8330b456e568f87869ec6c0c553c55d43fce6e,official_default_or_recommended,False,outputs/summary/home_official_ccrp_gate_20260604.json,outputs/summary/home_official_ccrp_20260604_comparison.csv,outputs/summary/home_official_ccrp_20260604_paired_tests.csv,outputs/summary/home_official_ccrp_20260604_paired_summary.json,home_domain_pass,True,True,56,True,0.0336,0.0216,1.0216927255359559e-08,outputs/baselines/official_adapters/home_large10000_100neg_irllrec_intent_official_qwen3base_same_candidate,outputs\baselines\official_adapters\home_large10000_100neg_irllrec_intent_official_qwen3base_same_candidate\fairness_provenance.json,outputs\baselines\official_adapters\home_large10000_100neg_irllrec_intent_official_qwen3base_same_candidate\server_final_evidence_audit.json,outputs\baselines\official_adapters\home_large10000_100neg_irllrec_intent_official_qwen3base_same_candidate\server_large_artifact_manifest.json,outputs\baselines\official_adapters\home_large10000_100neg_irllrec_intent_official_qwen3base_same_candidate\light_evidence_sync_manifest.json,outputs\baselines\official_adapters\home_large10000_100neg_irllrec_intent_official_qwen3base_same_candidate\local_light_evidence_audit.json,outputs\baselines\official_adapters\home_large10000_100neg_irllrec_intent_official_qwen3base_same_candidate\irllrec_official_score_audit.json,outputs\baselines\official_adapters\home_large10000_100neg_irllrec_intent_official_qwen3base_same_candidate\irllrec_intent_same_candidate_score_audit.txt,outputs\baselines\official_adapters\home_large10000_100neg_irllrec_intent_official_qwen3base_same_candidate\irllrec_official_run_summary.json,True,True,,,,,,,,main_official_comparison_eligible,
home,rlmrec_graphcl,official_baseline,4,0.0685,0.1268,0.2451,0.0412679545609819,0.05986997478531868,0.08932211717259726,0.06397404670906749,10000,101.0,1.0,10000,1010000,1010000,1010001,10000,server_final_evidence_audit,10001,same_schema_external_baseline,completed_result,official_completed,0,[],official_code_qwen3base_default_hparams_declared_adaptation,https://github.com/HKUDS/RLMRec,22413752246de3dee8ab0d509f7f7a8889080f95,official_default_or_recommended,False,outputs/summary/home_official_ccrp_gate_20260604.json,outputs/summary/home_official_ccrp_20260604_comparison.csv,outputs/summary/home_official_ccrp_20260604_paired_tests.csv,outputs/summary/home_official_ccrp_20260604_paired_summary.json,home_domain_pass,True,True,56,True,0.0336,0.0216,1.0216927255359559e-08,outputs/baselines/official_adapters/home_large10000_100neg_rlmrec_graphcl_official_qwen3base_same_candidate,outputs\baselines\official_adapters\home_large10000_100neg_rlmrec_graphcl_official_qwen3base_same_candidate\fairness_provenance.json,outputs\baselines\official_adapters\home_large10000_100neg_rlmrec_graphcl_official_qwen3base_same_candidate\server_final_evidence_audit.json,outputs\baselines\official_adapters\home_large10000_100neg_rlmrec_graphcl_official_qwen3base_same_candidate\server_large_artifact_manifest.json,outputs\baselines\official_adapters\home_large10000_100neg_rlmrec_graphcl_official_qwen3base_same_candidate\light_evidence_sync_manifest.json,outputs\baselines\official_adapters\home_large10000_100neg_rlmrec_graphcl_official_qwen3base_same_candidate\local_light_evidence_audit.json,outputs\baselines\official_adapters\home_large10000_100neg_rlmrec_graphcl_official_qwen3base_same_candidate\rlmrec_official_score_audit.json,outputs\baselines\official_adapters\home_large10000_100neg_rlmrec_graphcl_official_qwen3base_same_candidate\rlmrec_graphcl_same_candidate_score_audit.txt,outputs\baselines\official_adapters\home_large10000_100neg_rlmrec_graphcl_official_qwen3base_same_candidate\rlmrec_official_run_summary.json,True,True,,,,,,,,main_official_comparison_eligible,
home,llmesr_sasrec,official_baseline,5,0.0621,0.1163,0.2139,0.037993209299003045,0.055376101596196485,0.0797502336556021,0.05973705454852346,10000,101.0,1.0,10000,1010000,1010000,1010001,10000,server_final_evidence_audit,10001,same_schema_external_baseline,completed_result,official_completed,0,[],official_code_qwen3base_default_hparams_declared_adaptation,https://github.com/Applied-Machine-Learning-Lab/LLM-ESR,e5dc388c12509c88c65536ecd8d231325993d4ef,official_default_or_recommended,False,outputs/summary/home_official_ccrp_gate_20260604.json,outputs/summary/home_official_ccrp_20260604_comparison.csv,outputs/summary/home_official_ccrp_20260604_paired_tests.csv,outputs/summary/home_official_ccrp_20260604_paired_summary.json,home_domain_pass,True,True,56,True,0.0336,0.0216,1.0216927255359559e-08,outputs/baselines/official_adapters/home_large10000_100neg_llmesr_sasrec_official_qwen3base_same_candidate,outputs\baselines\official_adapters\home_large10000_100neg_llmesr_sasrec_official_qwen3base_same_candidate\fairness_provenance.json,outputs\baselines\official_adapters\home_large10000_100neg_llmesr_sasrec_official_qwen3base_same_candidate\server_final_evidence_audit.json,outputs\baselines\official_adapters\home_large10000_100neg_llmesr_sasrec_official_qwen3base_same_candidate\server_large_artifact_manifest.json,outputs\baselines\official_adapters\home_large10000_100neg_llmesr_sasrec_official_qwen3base_same_candidate\light_evidence_sync_manifest.json,outputs\baselines\official_adapters\home_large10000_100neg_llmesr_sasrec_official_qwen3base_same_candidate\local_light_evidence_audit.json,outputs\baselines\official_adapters\home_large10000_100neg_llmesr_sasrec_official_qwen3base_same_candidate\llmesr_official_score_audit.json,outputs\baselines\official_adapters\home_large10000_100neg_llmesr_sasrec_official_qwen3base_same_candidate\llmesr_sasrec_same_candidate_score_audit.txt,outputs\baselines\official_adapters\home_large10000_100neg_llmesr_sasrec_official_qwen3base_same_candidate\llmesr_official_run_summary.json,True,True,,,,,,,,main_official_comparison_eligible,
home,proex_profile,official_baseline,6,0.0606,0.1177,0.2296,0.03662857786324662,0.054867449700296195,0.08290060869107069,0.059333264912585115,10000,101.0,1.0,10000,1010000,1010000,1010001,10000,server_final_evidence_audit,10001,same_schema_external_baseline,completed_result,official_completed,0,[],official_code_qwen3base_default_hparams_declared_adaptation,https://github.com/BlueGhostYi/ProRec,48a3a3d5075c1112c793b9bfc78de9a8b000ffe2,official_default_or_recommended,False,outputs/summary/home_official_ccrp_gate_20260604.json,outputs/summary/home_official_ccrp_20260604_comparison.csv,outputs/summary/home_official_ccrp_20260604_paired_tests.csv,outputs/summary/home_official_ccrp_20260604_paired_summary.json,home_domain_pass,True,True,56,True,0.0336,0.0216,1.0216927255359559e-08,outputs/baselines/official_adapters/home_large10000_100neg_proex_profile_official_qwen3base_same_candidate,outputs\baselines\official_adapters\home_large10000_100neg_proex_profile_official_qwen3base_same_candidate\fairness_provenance.json,outputs\baselines\official_adapters\home_large10000_100neg_proex_profile_official_qwen3base_same_candidate\server_final_evidence_audit.json,outputs\baselines\official_adapters\home_large10000_100neg_proex_profile_official_qwen3base_same_candidate\server_large_artifact_manifest.json,outputs\baselines\official_adapters\home_large10000_100neg_proex_profile_official_qwen3base_same_candidate\light_evidence_sync_manifest.json,outputs\baselines\official_adapters\home_large10000_100neg_proex_profile_official_qwen3base_same_candidate\local_light_evidence_audit.json,outputs\baselines\official_adapters\home_large10000_100neg_proex_profile_official_qwen3base_same_candidate\proex_official_score_audit.json,outputs\baselines\official_adapters\home_large10000_100neg_proex_profile_official_qwen3base_same_candidate\proex_profile_same_candidate_score_audit.txt,outputs\baselines\official_adapters\home_large10000_100neg_proex_profile_official_qwen3base_same_candidate\proex_official_run_summary.json,True,True,,,,,,,,main_official_comparison_eligible,
